CustomerID,Recency,Frequency,Monetary,Cluster,Segment
13158.0,94,4,1201.06,0,Occasional
13159.0,8,4,1429.35,0,Occasional
13160.0,21,1,91.8,0,Occasional
13161.0,312,1,112.75,1,At-Risk/Dormant
13162.0,121,4,1688.29,0,Occasional
13165.0,45,2,1021.48,0,Occasional
13166.0,282,1,417.2,1,At-Risk/Dormant
13167.0,18,4,791.33,0,Occasional
13168.0,35,4,1299.59,0,Occasional
13169.0,63,2,712.88,0,Occasional
13170.0,26,1,108.81,0,Occasional
13171.0,21,3,468.41,0,Occasional
13173.0,3,2,353.65,0,Occasional
13174.0,15,3,2742.82,0,Occasional
13176.0,45,1,481.49,0,Occasional
13177.0,64,1,282.45,0,Occasional
13178.0,25,11,5725.47,0,Occasional
13182.0,44,1,121.18,0,Occasional
13183.0,7,9,3957.78,0,Occasional
13184.0,14,10,1668.95,0,Occasional
13185.0,267,1,71.4,1,At-Risk/Dormant
13186.0,39,3,1575.89,0,Occasional
13187.0,336,1,236.02,1,At-Risk/Dormant
13188.0,10,1,114.60000000000001,0,Occasional
13189.0,18,2,260.68,0,Occasional
13192.0,94,2,911.94,0,Occasional
13193.0,60,1,112.08,0,Occasional
13194.0,135,1,60.7,0,Occasional
13196.0,10,4,1797.78,0,Occasional
13198.0,9,6,3401.2400000000002,0,Occasional
13199.0,3,38,9817.12,3,Loyal / Regular
13200.0,18,4,870.09,0,Occasional
13203.0,9,4,869.46,0,Occasional
13207.0,14,2,250.26000000000002,0,Occasional
13208.0,58,6,1217.65,0,Occasional
13209.0,29,8,5891.61,0,Occasional
13210.0,93,1,353.48,0,Occasional
13211.0,9,3,1095.42,0,Occasional
13212.0,19,3,786.83,0,Occasional
13213.0,56,5,1520.58,0,Occasional
13216.0,267,1,333.74,1,At-Risk/Dormant
13217.0,121,3,533.98,0,Occasional
13218.0,126,1,62.63999999999999,0,Occasional
13220.0,77,4,819.2900000000001,0,Occasional
13221.0,239,2,847.41,1,At-Risk/Dormant
13223.0,199,2,163.20000000000002,1,At-Risk/Dormant
13224.0,59,2,2155.95,0,Occasional
13225.0,2,7,6463.84,0,Occasional
13226.0,272,1,108.21000000000001,1,At-Risk/Dormant
13227.0,201,1,257.7,1,At-Risk/Dormant
13228.0,80,1,358.0,0,Occasional
13229.0,225,1,160.95,1,At-Risk/Dormant
13230.0,3,14,2755.63,0,Occasional
13232.0,12,7,1328.35,0,Occasional
13233.0,73,2,605.12,0,Occasional
13235.0,211,1,1031.07,1,At-Risk/Dormant
13236.0,24,2,744.85,0,Occasional
13238.0,16,4,700.73,0,Occasional
13239.0,261,1,329.56,1,At-Risk/Dormant
13240.0,95,4,663.65,0,Occasional
13242.0,111,3,270.40000000000003,0,Occasional
13243.0,202,1,585.12,1,At-Risk/Dormant
13244.0,92,1,121.74000000000001,0,Occasional
13245.0,50,1,430.5,0,Occasional
13246.0,17,6,1961.52,0,Occasional
13247.0,17,4,501.12,0,Occasional
13248.0,124,2,465.68,0,Occasional
13249.0,91,3,711.41,0,Occasional
13253.0,156,2,1030.4,1,At-Risk/Dormant
13255.0,8,2,399.51,0,Occasional
13258.0,11,3,672.83,0,Occasional
13259.0,61,1,283.18,0,Occasional
13260.0,60,1,557.62,0,Occasional
13261.0,268,2,944.1,1,At-Risk/Dormant
13262.0,262,1,200.29,1,At-Risk/Dormant
13263.0,0,35,7436.93,3,Loyal / Regular
13265.0,52,5,2092.66,0,Occasional
13266.0,10,12,3834.2599999999998,0,Occasional
13267.0,2,19,4521.49,3,Loyal / Regular
13268.0,17,11,3174.75,0,Occasional
13269.0,0,15,5343.28,3,Loyal / Regular
13270.0,365,1,590.0,1,At-Risk/Dormant
13271.0,36,1,211.49,0,Occasional
13272.0,30,2,276.56,0,Occasional
13273.0,112,1,138.98,0,Occasional
13276.0,63,2,590.9300000000001,0,Occasional
13277.0,15,4,258.4,0,Occasional
13278.0,40,1,542.73,0,Occasional
13279.0,77,1,137.75,0,Occasional
13280.0,121,3,798.46,0,Occasional
13282.0,17,3,1132.14,0,Occasional
13283.0,59,2,93.66,0,Occasional
13284.0,330,1,201.19,1,At-Risk/Dormant
13285.0,22,4,2709.12,0,Occasional
13291.0,155,1,361.11,1,At-Risk/Dormant
13292.0,38,2,578.9399999999999,0,Occasional
13294.0,189,2,873.74,1,At-Risk/Dormant
13295.0,359,1,201.20000000000002,1,At-Risk/Dormant
13296.0,136,1,87.4,0,Occasional
13297.0,7,4,2089.85,0,Occasional
13298.0,0,1,360.0,0,Occasional
13299.0,267,1,142.5,1,At-Risk/Dormant
13300.0,168,1,371.89,1,At-Risk/Dormant
13301.0,103,4,618.09,0,Occasional
13302.0,154,1,63.75,1,At-Risk/Dormant
13304.0,350,1,300.42,1,At-Risk/Dormant
13305.0,3,10,2000.86,0,Occasional
13307.0,119,1,15.0,0,Occasional
13308.0,22,3,1385.51,0,Occasional
13309.0,6,5,1456.79,0,Occasional
13310.0,27,3,1132.03,0,Occasional
13311.0,3,2,598.57,0,Occasional
13313.0,21,5,1555.32,0,Occasional
13314.0,1,3,775.94,0,Occasional
13316.0,36,4,5732.93,0,Occasional
13317.0,65,6,2273.68,0,Occasional
13318.0,0,3,640.76,0,Occasional
13319.0,4,26,10845.550000000001,3,Loyal / Regular
13320.0,77,4,1532.2,0,Occasional
13321.0,71,2,567.36,0,Occasional
13322.0,16,1,199.48000000000002,0,Occasional
13323.0,2,5,787.85,0,Occasional
13324.0,35,10,7121.95,0,Occasional
13325.0,81,1,675.3,0,Occasional
13327.0,38,8,3627.77,0,Occasional
13328.0,315,1,1308.48,1,At-Risk/Dormant
13329.0,31,2,789.0,0,Occasional
13330.0,92,3,1140.93,0,Occasional
13332.0,13,1,350.9,0,Occasional
13334.0,81,3,3502.32,0,Occasional
13336.0,76,1,795.12,0,Occasional
13338.0,157,1,487.02,1,At-Risk/Dormant
13339.0,200,1,860.12,1,At-Risk/Dormant
13340.0,44,7,10736.48,0,Occasional
13341.0,260,1,775.85,1,At-Risk/Dormant
13343.0,177,1,353.43,1,At-Risk/Dormant
13344.0,67,3,2511.69,0,Occasional
13345.0,287,1,389.5,1,At-Risk/Dormant
13347.0,69,1,341.36,0,Occasional
13348.0,63,1,233.76,0,Occasional
13349.0,10,1,247.32,0,Occasional
13350.0,15,2,979.12,0,Occasional
13351.0,65,1,373.94,0,Occasional
13352.0,59,1,397.97999999999996,0,Occasional
13354.0,70,1,743.53,0,Occasional
13355.0,121,1,674.7,0,Occasional
13356.0,79,1,768.24,0,Occasional
13357.0,256,1,609.4,1,At-Risk/Dormant
13358.0,268,1,439.03,1,At-Risk/Dormant
13359.0,63,1,439.56,0,Occasional
13362.0,8,4,3090.7400000000002,0,Occasional
13363.0,17,2,992.5,0,Occasional
13364.0,70,1,134.95999999999998,0,Occasional
13365.0,33,2,2225.37,0,Occasional
13366.0,49,1,56.160000000000004,0,Occasional
13368.0,256,2,623.4,1,At-Risk/Dormant
13369.0,365,1,308.28000000000003,1,At-Risk/Dormant
13370.0,371,1,754.87,1,At-Risk/Dormant
13372.0,89,1,378.64,0,Occasional
13373.0,60,3,3312.25,0,Occasional
13375.0,88,1,778.65,0,Occasional
13376.0,98,3,1019.76,0,Occasional
13379.0,25,3,572.56,0,Occasional
13381.0,31,6,3639.31,0,Occasional
13382.0,280,1,222.99,1,At-Risk/Dormant
13384.0,30,7,4151.93,0,Occasional
13385.0,329,1,534.57,1,At-Risk/Dormant
13388.0,130,2,677.1,0,Occasional
13389.0,10,3,797.96,0,Occasional
13390.0,74,1,544.08,0,Occasional
13391.0,203,1,59.8,1,At-Risk/Dormant
13394.0,1,8,2520.02,0,Occasional
13395.0,184,1,307.72,1,At-Risk/Dormant
13396.0,28,2,1360.99,0,Occasional
13397.0,72,5,1544.13,0,Occasional
13398.0,191,1,457.34,1,At-Risk/Dormant
13402.0,126,2,621.23,0,Occasional
13403.0,17,1,75.0,0,Occasional
13404.0,0,2,252.49,0,Occasional
13405.0,73,3,572.451,0,Occasional
13408.0,1,62,28117.04,3,Loyal / Regular
13410.0,23,5,1003.06,0,Occasional
13411.0,106,1,213.55,0,Occasional
13414.0,133,3,1390.5,0,Occasional
13416.0,43,2,712.5,0,Occasional
13417.0,4,2,640.83,0,Occasional
13418.0,11,18,6127.43,3,Loyal / Regular
13419.0,63,1,221.06,0,Occasional
13420.0,149,2,159.85,1,At-Risk/Dormant
13421.0,39,2,1833.71,0,Occasional
13422.0,63,1,2626.3,0,Occasional
13425.0,107,3,1624.21,0,Occasional
13426.0,0,10,3641.32,0,Occasional
13427.0,18,3,582.6,0,Occasional
13428.0,9,1,201.78,0,Occasional
13429.0,10,4,1006.8,0,Occasional
13430.0,18,2,679.45,0,Occasional
13431.0,66,2,1269.1,0,Occasional
13434.0,73,2,534.24,0,Occasional
13435.0,4,7,3809.8900000000003,0,Occasional
13436.0,1,1,196.89,0,Occasional
13437.0,13,7,3408.06,0,Occasional
13439.0,254,1,283.71,1,At-Risk/Dormant
13441.0,91,1,296.64,0,Occasional
13447.0,22,3,1129.14,0,Occasional
13448.0,16,6,3534.69,0,Occasional
13449.0,23,1,291.88,0,Occasional
13450.0,26,6,2043.7199999999998,0,Occasional
13451.0,25,5,2898.2599999999998,0,Occasional
13452.0,258,2,590.0,1,At-Risk/Dormant
13453.0,165,2,356.97999999999996,1,At-Risk/Dormant
13455.0,24,2,1058.34,0,Occasional
13456.0,17,6,1766.72,0,Occasional
13458.0,6,14,9646.57,3,Loyal / Regular
13460.0,28,2,183.44,0,Occasional
13461.0,38,3,1445.0,0,Occasional
13462.0,252,1,151.5,1,At-Risk/Dormant
13464.0,57,1,674.68,0,Occasional
13466.0,183,1,307.9,1,At-Risk/Dormant
13467.0,10,2,1071.91,0,Occasional
13468.0,1,37,5704.97,3,Loyal / Regular
13470.0,98,2,165.0,0,Occasional
13471.0,0,4,2501.84,0,Occasional
13473.0,60,2,422.64,0,Occasional
13474.0,235,1,226.84,1,At-Risk/Dormant
13475.0,190,4,1431.78,1,At-Risk/Dormant
13476.0,178,2,1238.47,1,At-Risk/Dormant
13477.0,37,6,1454.58,0,Occasional
13479.0,200,2,300.95,1,At-Risk/Dormant
13481.0,45,5,1804.56,0,Occasional
13482.0,231,1,184.64,1,At-Risk/Dormant
13483.0,65,1,140.34,0,Occasional
13484.0,240,1,313.8,1,At-Risk/Dormant
13485.0,232,1,454.24,1,At-Risk/Dormant
13486.0,77,3,1122.41,0,Occasional
13487.0,57,3,575.4,0,Occasional
13488.0,16,13,8968.31,3,Loyal / Regular
13489.0,104,4,449.52,0,Occasional
13491.0,51,10,1215.82,0,Occasional
13492.0,135,3,1269.84,0,Occasional
13493.0,274,2,618.63,1,At-Risk/Dormant
13494.0,311,1,316.26000000000005,1,At-Risk/Dormant
13495.0,7,5,2044.8700000000001,0,Occasional
13496.0,10,2,653.33,0,Occasional
13497.0,282,2,348.05,1,At-Risk/Dormant
13499.0,17,5,1159.11,0,Occasional
13500.0,22,3,1166.77,0,Occasional
13501.0,287,1,1340.32,1,At-Risk/Dormant
13502.0,16,3,292.0,0,Occasional
13503.0,70,1,216.85,0,Occasional
13504.0,63,1,295.93,0,Occasional
13505.0,72,4,4393.63,0,Occasional
13506.0,315,2,458.52,1,At-Risk/Dormant
13507.0,2,4,2479.16,0,Occasional
13508.0,243,1,110.97,1,At-Risk/Dormant
13509.0,8,7,979.72,0,Occasional
13510.0,0,4,1791.56,0,Occasional
13512.0,260,1,251.21,1,At-Risk/Dormant
13513.0,126,1,205.1,0,Occasional
13514.0,73,1,152.20000000000002,0,Occasional
13515.0,72,4,891.12,0,Occasional
13516.0,20,3,1389.41,0,Occasional
13517.0,59,3,2128.42,0,Occasional
13518.0,85,1,627.16,0,Occasional
13519.0,77,1,122.75,0,Occasional
13520.0,58,6,3624.35,0,Occasional
13521.0,0,3,1071.73,0,Occasional
13522.0,29,1,125.80000000000001,0,Occasional
13523.0,32,5,3964.88,0,Occasional
13524.0,40,5,680.1800000000001,0,Occasional
13525.0,14,2,628.78,0,Occasional
13527.0,33,7,2242.36,0,Occasional
13529.0,78,2,307.76,0,Occasional
13531.0,204,2,483.8,1,At-Risk/Dormant
13532.0,33,1,210.31,0,Occasional
13533.0,182,3,269.09,1,At-Risk/Dormant
13534.0,1,25,5870.08,3,Loyal / Regular
13536.0,0,7,3444.39,0,Occasional
13538.0,42,7,1280.85,0,Occasional
13539.0,85,3,631.34,0,Occasional
13544.0,39,2,276.06,0,Occasional
13546.0,11,3,621.09,0,Occasional
13548.0,95,2,678.16,0,Occasional
13549.0,25,7,918.2,0,Occasional
13551.0,318,1,91.80000000000001,1,At-Risk/Dormant
13552.0,65,12,3740.07,0,Occasional
13555.0,73,4,4098.88,0,Occasional
13557.0,27,2,584.06,0,Occasional
13558.0,5,4,594.52,0,Occasional
13560.0,6,1,171.42000000000002,0,Occasional
13561.0,215,1,141.85999999999999,1,At-Risk/Dormant
13562.0,81,3,1799.33,0,Occasional
13563.0,83,2,777.53,0,Occasional
13564.0,143,3,1724.67,0,Occasional
13565.0,18,2,240.22,0,Occasional
13566.0,40,2,856.84,0,Occasional
13568.0,172,1,187.05,1,At-Risk/Dormant
13569.0,16,2,338.62,0,Occasional
13570.0,242,1,239.49,1,At-Risk/Dormant
13571.0,12,12,2088.94,0,Occasional
13572.0,205,1,1384.25,1,At-Risk/Dormant
13573.0,49,2,290.25,0,Occasional
13575.0,22,5,732.0699999999999,0,Occasional
13576.0,9,18,6717.34,3,Loyal / Regular
13577.0,24,4,1687.6000000000001,0,Occasional
13579.0,14,2,467.04,0,Occasional
13581.0,308,1,118.0,1,At-Risk/Dormant
13583.0,155,1,781.03,1,At-Risk/Dormant
13584.0,306,1,142.4,1,At-Risk/Dormant
13587.0,63,1,712.4,0,Occasional
13588.0,15,9,2478.95,0,Occasional
13589.0,14,2,379.65,0,Occasional
13590.0,10,6,1981.92,0,Occasional
13591.0,64,3,1117.13,0,Occasional
13592.0,35,4,247.95999999999998,0,Occasional
13593.0,107,5,2011.88,0,Occasional
13594.0,52,1,396.97,0,Occasional
13596.0,5,2,664.11,0,Occasional
13598.0,46,1,160.04,0,Occasional
13599.0,0,21,5149.92,3,Loyal / Regular
13600.0,311,1,219.52,1,At-Risk/Dormant
13601.0,44,2,693.32,0,Occasional
13602.0,64,1,428.89,0,Occasional
13603.0,25,1,164.34,0,Occasional
13606.0,28,3,276.75,0,Occasional
13607.0,39,1,675.51,0,Occasional
13610.0,11,7,1082.33,0,Occasional
13611.0,88,3,1154.4,0,Occasional
13614.0,23,4,1585.46,0,Occasional
13615.0,318,1,417.69,1,At-Risk/Dormant
13617.0,39,3,544.18,0,Occasional
13618.0,173,1,177.34,1,At-Risk/Dormant
13621.0,116,1,213.85,0,Occasional
13623.0,30,5,727.74,0,Occasional
13626.0,252,1,257.23,1,At-Risk/Dormant
13627.0,58,5,1638.47,0,Occasional
13629.0,22,11,7792.36,0,Occasional
13630.0,4,7,2031.78,0,Occasional
13631.0,99,11,3070.42,0,Occasional
13632.0,24,5,2118.93,0,Occasional
13634.0,32,5,1547.3600000000001,0,Occasional
13635.0,67,1,1071.03,0,Occasional
13636.0,36,5,949.12,0,Occasional
13637.0,51,3,804.3,0,Occasional
13638.0,15,1,122.64,0,Occasional
13639.0,73,1,1033.34,0,Occasional
13642.0,215,1,312.28,1,At-Risk/Dormant
13643.0,30,3,519.44,0,Occasional
13644.0,15,4,2624.26,0,Occasional
13645.0,119,1,252.1,0,Occasional
13647.0,9,4,1648.1200000000001,0,Occasional
13649.0,256,2,346.6,1,At-Risk/Dormant
13650.0,16,6,1836.34,0,Occasional
13651.0,34,2,94.2,0,Occasional
13652.0,45,3,1095.08,0,Occasional
13654.0,42,6,2707.33,0,Occasional
13655.0,113,2,932.97,0,Occasional
13656.0,164,2,379.65,1,At-Risk/Dormant
13657.0,10,2,382.14,0,Occasional
13658.0,9,5,2639.17,0,Occasional
13659.0,205,2,1563.0,1,At-Risk/Dormant
13662.0,85,3,881.26,0,Occasional
13663.0,178,1,189.47,1,At-Risk/Dormant
13666.0,59,3,84.65,0,Occasional
13667.0,148,1,299.05,1,At-Risk/Dormant
13668.0,2,21,6309.83,3,Loyal / Regular
13669.0,50,2,218.55,0,Occasional
13670.0,74,1,349.7,0,Occasional
13672.0,300,2,186.39000000000001,1,At-Risk/Dormant
13673.0,18,2,387.44,0,Occasional
13675.0,150,2,486.82000000000005,1,At-Risk/Dormant
13678.0,151,1,232.6,1,At-Risk/Dormant
13680.0,0,4,3719.12,0,Occasional
13681.0,17,4,827.83,0,Occasional
13682.0,186,1,59.5,1,At-Risk/Dormant
13684.0,285,1,65.13,1,At-Risk/Dormant
13685.0,2,7,3119.44,0,Occasional
13686.0,182,1,72.0,1,At-Risk/Dormant
13689.0,62,1,910.0,0,Occasional
13690.0,58,1,172.25,0,Occasional
13692.0,24,3,1488.32,0,Occasional
13694.0,3,50,65039.62,3,Loyal / Regular
13695.0,30,15,2504.13,0,Occasional
13697.0,38,1,151.29999999999998,0,Occasional
13699.0,154,1,308.58000000000004,1,At-Risk/Dormant
13700.0,25,10,2248.63,0,Occasional
13703.0,317,1,99.5,1,At-Risk/Dormant
13704.0,4,9,2308.06,0,Occasional
13705.0,7,3,711.86,0,Occasional
13706.0,302,1,330.79,1,At-Risk/Dormant
13707.0,266,2,806.41,1,At-Risk/Dormant
13708.0,270,1,285.33,1,At-Risk/Dormant
13709.0,3,13,6307.650000000001,0,Occasional
13710.0,31,1,180.48,0,Occasional
13711.0,218,2,252.06,1,At-Risk/Dormant
13712.0,246,1,228.84,1,At-Risk/Dormant
13715.0,280,5,1077.39,1,At-Risk/Dormant
13716.0,268,1,138.28,1,At-Risk/Dormant
13717.0,31,6,1445.01,0,Occasional
13718.0,245,2,306.55,1,At-Risk/Dormant
13719.0,14,5,1041.68,0,Occasional
13720.0,116,4,799.9,0,Occasional
13721.0,35,1,524.14,0,Occasional
13722.0,131,3,2375.41,0,Occasional
13723.0,216,1,199.85000000000002,1,At-Risk/Dormant
13725.0,49,8,1980.56,0,Occasional
13726.0,38,2,1079.6599999999999,0,Occasional
13727.0,28,2,333.48,0,Occasional
13728.0,36,6,1016.14,0,Occasional
13730.0,135,2,752.6,0,Occasional
13731.0,218,2,610.59,1,At-Risk/Dormant
13732.0,27,1,491.86,0,Occasional
13735.0,24,4,2883.54,0,Occasional
13736.0,4,2,729.8,0,Occasional
13737.0,199,1,339.59999999999997,1,At-Risk/Dormant
13739.0,17,1,216.9,0,Occasional
13740.0,240,1,350.75,1,At-Risk/Dormant
13741.0,71,3,668.4300000000001,0,Occasional
13742.0,16,12,3107.87,0,Occasional
13743.0,2,7,1341.6,0,Occasional
13744.0,94,2,1080.52,0,Occasional
13745.0,161,1,300.04,1,At-Risk/Dormant
13747.0,373,1,79.6,1,At-Risk/Dormant
13748.0,95,5,948.25,0,Occasional
13750.0,53,5,1647.26,0,Occasional
13751.0,287,1,296.25,1,At-Risk/Dormant
13752.0,123,6,1175.38,0,Occasional
13753.0,287,1,741.26,1,At-Risk/Dormant
13754.0,151,2,282.59999999999997,1,At-Risk/Dormant
13755.0,3,9,2108.06,0,Occasional
13756.0,1,14,5189.52,3,Loyal / Regular
13758.0,11,7,3190.55,0,Occasional
13759.0,32,2,659.4100000000001,0,Occasional
13760.0,53,2,286.79,0,Occasional
13761.0,49,2,1070.65,0,Occasional
13762.0,218,1,306.72,1,At-Risk/Dormant
13763.0,62,1,1714.96,0,Occasional
13764.0,70,3,1519.42,0,Occasional
13767.0,1,37,17220.36,3,Loyal / Regular
13769.0,1,10,2796.51,0,Occasional
13771.0,63,4,2634.45,0,Occasional
13772.0,33,3,1122.63,0,Occasional
13774.0,81,1,345.0,0,Occasional
13777.0,0,33,25977.16,3,Loyal / Regular
13778.0,102,1,178.7,0,Occasional
13780.0,6,2,360.01,0,Occasional
13781.0,250,1,127.84,1,At-Risk/Dormant
13782.0,12,6,908.86,0,Occasional
13784.0,9,11,2462.79,0,Occasional
13786.0,366,1,230.39999999999998,1,At-Risk/Dormant
13787.0,75,2,309.04,0,Occasional
13790.0,3,1,348.8,0,Occasional
13791.0,127,2,1516.0,0,Occasional
13792.0,65,2,195.55,0,Occasional
13798.0,0,57,37153.85,3,Loyal / Regular
13799.0,116,2,688.86,0,Occasional
13800.0,309,1,558.32,1,At-Risk/Dormant
13801.0,66,1,324.8,0,Occasional
13802.0,138,3,4599.42,0,Occasional
13803.0,254,1,277.07,1,At-Risk/Dormant
13804.0,30,7,2588.39,0,Occasional
13805.0,51,2,924.6,0,Occasional
13806.0,63,1,256.38,0,Occasional
13807.0,366,1,112.6,1,At-Risk/Dormant
13808.0,5,5,1747.66,0,Occasional
13809.0,304,1,155.05,1,At-Risk/Dormant
13810.0,28,3,1499.01,0,Occasional
13811.0,183,3,814.5,1,At-Risk/Dormant
13812.0,41,3,539.0,0,Occasional
13813.0,39,4,1366.8600000000001,0,Occasional
13814.0,91,2,1579.12,0,Occasional
13815.0,21,4,4027.36,0,Occasional
13816.0,23,2,571.6700000000001,0,Occasional
13817.0,28,2,382.98,0,Occasional
13819.0,301,3,1140.35,1,At-Risk/Dormant
13821.0,144,2,385.64,1,At-Risk/Dormant
13822.0,5,2,632.0,0,Occasional
13823.0,18,2,957.66,0,Occasional
13824.0,32,5,1698.94,0,Occasional
13826.0,175,1,189.5,1,At-Risk/Dormant
13827.0,57,3,409.8,0,Occasional
13828.0,21,1,209.49,0,Occasional
13831.0,15,6,2198.45,0,Occasional
13832.0,18,1,52.199999999999996,0,Occasional
13833.0,158,1,383.85,1,At-Risk/Dormant
13835.0,24,4,834.57,0,Occasional
13837.0,211,2,266.59000000000003,1,At-Risk/Dormant
13838.0,5,4,674.82,0,Occasional
13841.0,252,1,85.0,1,At-Risk/Dormant
13842.0,58,9,3385.62,0,Occasional
13844.0,10,1,361.62,0,Occasional
13845.0,64,1,312.98,0,Occasional
13846.0,24,3,865.0600000000001,0,Occasional
13848.0,91,3,1255.0,0,Occasional
13849.0,51,2,1537.95,0,Occasional
13850.0,128,1,1595.48,0,Occasional
13851.0,95,3,2651.46,0,Occasional
13853.0,56,1,1090.14,0,Occasional
13854.0,8,25,8109.5199999999995,3,Loyal / Regular
13856.0,168,3,388.5,1,At-Risk/Dormant
13858.0,56,1,216.17,0,Occasional
13859.0,325,1,201.16,1,At-Risk/Dormant
13860.0,0,5,1245.9,0,Occasional
13862.0,17,8,2209.36,0,Occasional
13863.0,247,1,305.78,1,At-Risk/Dormant
13865.0,57,4,501.56,0,Occasional
13866.0,73,1,145.67000000000002,0,Occasional
13867.0,30,3,1005.09,0,Occasional
13868.0,6,2,3192.54,0,Occasional
13869.0,122,4,3083.65,0,Occasional
13870.0,1,8,2770.94,0,Occasional
13871.0,22,13,6403.25,0,Occasional
13873.0,119,3,389.6,0,Occasional
13874.0,357,1,540.45,1,At-Risk/Dormant
13875.0,53,5,1786.79,0,Occasional
13876.0,63,1,122.7,0,Occasional
13877.0,85,1,117.24,0,Occasional
13878.0,54,1,1271.57,0,Occasional
13880.0,20,13,3219.77,0,Occasional
13881.0,3,20,17159.52,3,Loyal / Regular
13882.0,2,5,1191.13,0,Occasional
13883.0,10,5,2674.48,0,Occasional
13884.0,6,5,787.6,0,Occasional
13885.0,188,2,506.8,1,At-Risk/Dormant
13886.0,70,1,243.56,0,Occasional
13887.0,203,1,349.55,1,At-Risk/Dormant
13888.0,119,2,595.67,0,Occasional
13889.0,92,1,416.90000000000003,0,Occasional
13890.0,0,10,1883.8100000000002,0,Occasional
13892.0,26,4,632.97,0,Occasional
13893.0,297,1,821.1,1,At-Risk/Dormant
13894.0,23,3,564.62,0,Occasional
13895.0,27,4,2593.07,0,Occasional
13897.0,49,1,311.16,0,Occasional
13898.0,325,1,155.93,1,At-Risk/Dormant
13899.0,15,2,388.52,0,Occasional
13900.0,182,3,740.95,1,At-Risk/Dormant
13901.0,71,5,2867.2,0,Occasional
13904.0,36,2,332.64,0,Occasional
13908.0,79,4,2369.55,0,Occasional
13911.0,56,9,2580.91,0,Occasional
13914.0,11,2,626.45,0,Occasional
13917.0,49,2,272.04,0,Occasional
13918.0,49,2,1212.8400000000001,0,Occasional
13919.0,58,2,384.81,0,Occasional
13922.0,351,1,172.25,1,At-Risk/Dormant
13923.0,53,1,351.13,0,Occasional
13924.0,1,6,1838.8500000000001,0,Occasional
13925.0,92,4,678.25,0,Occasional
13926.0,22,1,223.85000000000002,0,Occasional
13927.0,74,1,348.99,0,Occasional
13928.0,10,4,464.57,0,Occasional
13929.0,168,2,842.65,1,At-Risk/Dormant
13930.0,57,2,337.34,0,Occasional
13931.0,95,2,1237.53,0,Occasional
13932.0,294,1,307.4,1,At-Risk/Dormant
13933.0,108,2,608.7900000000001,0,Occasional
13934.0,263,1,922.1,1,At-Risk/Dormant
13936.0,179,1,376.58,1,At-Risk/Dormant
13937.0,168,1,158.85,1,At-Risk/Dormant
13938.0,34,1,71.66,0,Occasional
13939.0,22,3,568.55,0,Occasional
13940.0,16,4,839.14,0,Occasional
13941.0,21,5,5112.96,0,Occasional
13946.0,78,3,561.5699999999999,0,Occasional
13947.0,64,1,90.6,0,Occasional
13948.0,360,1,102.0,1,At-Risk/Dormant
13949.0,2,6,2427.32,0,Occasional
13950.0,10,4,745.06,0,Occasional
13951.0,175,3,674.45,1,At-Risk/Dormant
13952.0,217,2,3251.071,1,At-Risk/Dormant
13953.0,6,7,3515.68,0,Occasional
13954.0,1,2,439.92,0,Occasional
13955.0,153,2,322.96,1,At-Risk/Dormant
13956.0,4,5,1019.27,0,Occasional
13959.0,78,3,594.04,0,Occasional
13960.0,20,2,230.22,0,Occasional
13962.0,21,2,169.55,0,Occasional
13963.0,307,4,664.54,1,At-Risk/Dormant
13967.0,145,1,80.7,1,At-Risk/Dormant
13969.0,6,18,9024.17,3,Loyal / Regular
13971.0,18,8,2758.26,0,Occasional
13972.0,70,2,190.25,0,Occasional
13973.0,286,1,264.7,1,At-Risk/Dormant
13974.0,48,1,413.59000000000003,0,Occasional
13975.0,30,6,2461.2400000000002,0,Occasional
13976.0,206,1,357.98,1,At-Risk/Dormant
13978.0,14,2,196.79000000000002,0,Occasional
13979.0,72,1,869.87,0,Occasional
13980.0,59,1,200.14,0,Occasional
13982.0,38,4,1871.81,0,Occasional
13983.0,29,12,2603.43,0,Occasional
13984.0,26,5,920.51,0,Occasional
13985.0,3,15,7060.13,3,Loyal / Regular
13986.0,16,1,320.46,0,Occasional
13988.0,19,6,4147.96,0,Occasional
13989.0,65,2,1266.08,0,Occasional
13990.0,212,1,311.3,1,At-Risk/Dormant
13991.0,11,6,852.88,0,Occasional
13992.0,29,1,76.8,0,Occasional
13993.0,42,9,3466.36,0,Occasional
13994.0,3,6,2274.14,0,Occasional
13995.0,14,5,1393.69,0,Occasional
13999.0,9,12,3901.81,0,Occasional
14000.0,210,1,635.66,1,At-Risk/Dormant
14001.0,45,3,2043.0800000000002,0,Occasional
14002.0,133,2,529.73,0,Occasional
14004.0,42,7,4582.64,0,Occasional
14005.0,9,5,2874.72,0,Occasional
14006.0,115,3,962.19,0,Occasional
14009.0,197,2,695.61,1,At-Risk/Dormant
14012.0,277,1,328.8,1,At-Risk/Dormant
14013.0,109,3,473.02,0,Occasional
14014.0,76,1,505.18,0,Occasional
14015.0,52,1,917.34,0,Occasional
14016.0,161,4,4341.21,1,At-Risk/Dormant
14019.0,46,3,1421.61,0,Occasional
14020.0,16,2,642.8,0,Occasional
14021.0,154,3,631.9,1,At-Risk/Dormant
14022.0,224,1,440.0,1,At-Risk/Dormant
14023.0,6,2,584.07,0,Occasional
14024.0,121,2,327.7,0,Occasional
14027.0,60,1,104.82,0,Occasional
14029.0,62,2,467.66,0,Occasional
